,Unnamed: 0,function_id,user_id,accurate,adequate,concise,similarity,source,text,text.1,bleu,b1,b2,b3,b4,bleu_cat,function,attendgru_flatgru_euclidean,bleu-average,attendgru_tdats_pred_cosine,attendgru_flatgru_cosine,attendgru_emb_cosine_f1,bleu-4gram,iS_cosine,attendgru_tdats_ref_euclidean,use_euclidean_dict,sb_euclidean,attendgru_tdats_ref_cosine,attendgru_emb_euclidean_r,sb_cosine,jaccard_similarity_score,attendgru_emb_euclidean_p,attendgru_lastgru_cosine,attendgru_tdats_pred_euclidean,attendgru_emb_cosine_r,meteor_score,attendgru_emb_euclidean_f1,attendgru_emb_cosine_p,bleu-3gram,rbert,use_cosine_dict,attendgru_lastgru_euclidean,tfidf_euclidean,rouge_score,bleu-2gram,f1bert,attendgru_context_euclidean,attendgru_context_cosine,tfidf_cosine,pbert,bleu-1gram,iS_euclidean,rouge-l,rouge-w
976,976,47570692,10,4,1,1,1,reference,brings the user to the registration dialog,this method is called when the user modifies the user,6.369999999999987e-155,0.3,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,47570692,17.363583,6.369999999999987e-155,-0.08963649,0.32467023,0.571024089,2.229999999999993e-308,0.7142550999999999,6.8232365,1.1333803999999998,33.11413,-0.1178965,0.76185316,0.33948976,0.166666667,1.011456807,0.48609105,7.030467999999999,0.582605581,0.205479452,0.8690884040000001,0.559894074,2.229999999999993e-308,0.238612205,0.3577245,3.0169034,1.118110663,0.352941176,0.111111111,0.276104152,1.6054335,0.5758476,0.3749142720000001,0.311756521,0.3,2.5579731,0.4207574071221379,0.23657749311016
977,977,47570692,11,1,4,4,1,baseline,this method is called when the user modifies the user,brings the user to the registration dialog,6.369999999999987e-155,0.3,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,47570692,17.363583,6.369999999999987e-155,-0.08963649,0.32467023,0.571024089,2.229999999999993e-308,0.7142550999999999,6.8232365,1.1333803999999998,33.11413,-0.1178965,0.76185316,0.33948976,0.166666667,1.011456807,0.48609105,7.030467999999999,0.582605581,0.205479452,0.8690884040000001,0.559894074,2.229999999999993e-308,0.238612205,0.3577245,3.0169034,1.118110663,0.352941176,0.111111111,0.276104152,1.6054335,0.5758476,0.3749142720000001,0.311756521,0.3,2.5579731,0.4207574071221379,0.23657749311016
978,978,47571713,1,4,1,1,2,baseline,saves the current file to the file,save the move sets to a file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
979,979,47571713,3,4,1,1,2,reference,save the move sets to a file,saves the current file to the file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
980,980,47571713,4,1,4,1,1,reference,save the move sets to a file,saves the current file to the file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
981,981,47571713,6,3,2,2,3,baseline,saves the current file to the file,save the move sets to a file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
982,982,47571713,10,4,1,1,3,baseline,saves the current file to the file,save the move sets to a file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
983,983,47571713,11,3,3,2,2,reference,save the move sets to a file,saves the current file to the file,1.469999999999999e-231,0.428571429,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,47571713,5.9903793,1.469999999999999e-231,-0.2474205,0.92969984,0.7592883359999999,2.229999999999993e-308,0.8330196,7.0036216,0.8917286,16.31245,-0.2464645,0.661661878,0.82462347,0.333333333,0.313704123,0.89610267,6.948352000000001,0.678358487,0.35714285700000004,0.425616761,0.862144287,2.229999999999993e-308,0.140480921,0.6024102,1.5795702,1.034363872,0.571428571,2.229999999999993e-308,0.223105133,0.07112614,0.9994985,0.465045691,0.305859536,0.428571429,1.8579036,0.627289896745692,0.388948687934078
984,984,47571922,1,3,3,1,3,baseline,returns the effect of the given agent,return the effect applied to this pokemon of a particular lock or,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
985,985,47571922,3,3,4,1,1,reference,return the effect applied to this pokemon of a particular lock or,returns the effect of the given agent,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
986,986,47571922,4,3,3,2,2,baseline,returns the effect of the given agent,return the effect applied to this pokemon of a particular lock or,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
987,987,47571922,6,2,3,3,2,reference,return the effect applied to this pokemon of a particular lock or,returns the effect of the given agent,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
988,988,47571922,10,1,4,4,3,reference,return the effect applied to this pokemon of a particular lock or,returns the effect of the given agent,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
989,989,47571922,11,4,2,1,2,baseline,returns the effect of the given agent,return the effect applied to this pokemon of a particular lock or,3.779999999999999e-155,0.209803568,0.081590277,0.0,0.0,3,47571922,17.020477,3.779999999999999e-155,-0.05451587,0.28230312,0.7106307590000001,0.0,0.66037273,4.587675,1.1747502,28.506014,0.034704167,0.980008079,0.479977,0.2,0.397277894,0.2412016,6.5288033,0.607349453,0.217391304,0.565366312,0.856235819,0.0,0.087912887,0.309981,4.319558,1.210687468,0.421052632,0.081590277,0.194580242,1.9626553,0.20401761,0.267117927,0.303150892,0.209803568,2.7189803,0.488733615344531,0.35825581511933097
990,990,1694531,1,2,3,3,2,baseline,returns the name of the user name from the user,get users name from cookie,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
991,991,1694531,3,4,1,1,2,reference,get users name from cookie,returns the name of the user name from the user,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
992,992,1694531,4,4,2,2,2,reference,get users name from cookie,returns the name of the user name from the user,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
993,993,1694531,6,2,2,4,2,baseline,returns the name of the user name from the user,get users name from cookie,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
994,994,1694531,10,3,3,2,1,baseline,returns the name of the user name from the user,get users name from cookie,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
995,995,1694531,11,4,1,1,2,reference,get users name from cookie,returns the name of the user name from the user,5.759999999999997e-155,0.2,0.111111111,2.229999999999993e-308,2.229999999999993e-308,3,1694531,17.084158,5.759999999999997e-155,-0.11066294,0.37200177,0.562162625,2.229999999999993e-308,0.60863984,6.334962,0.90621126,26.514704,-0.14318292,0.77207346,0.5386859,0.222222222,1.047525215,0.6372049,6.893134,0.6035724579999999,0.464646465,0.888950325,0.526070067,2.229999999999993e-308,0.414430887,0.58939075,2.717572,1.279781983,0.4,0.111111111,0.392567426,2.9004772,0.23882534,0.181079039,0.368919194,0.2,2.7870417,0.469710788248985,0.28778452640623303
996,996,28631042,1,4,2,1,4,baseline,this method initializes menu,this method initializes menu administracion,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
997,997,28631042,3,4,2,1,3,reference,this method initializes menu administracion,this method initializes menu,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
998,998,28631042,4,3,2,2,3,baseline,this method initializes menu,this method initializes menu administracion,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
999,999,28631042,6,3,2,1,3,reference,this method initializes menu administracion,this method initializes menu,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
1000,1000,28631042,10,1,4,4,3,reference,this method initializes menu administracion,this method initializes menu,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
1001,1001,28631042,11,3,3,1,4,baseline,this method initializes menu,this method initializes menu administracion,0.778800783,0.778800783,0.778800783,0.778800783,0.778800783,4,28631042,8.026427,0.778800783,-0.1278999,0.89947075,0.903532787,0.778800783,1.0,6.8436193,0.3347079,12.423371,-0.13009146,0.28254327100000004,0.9049238000000002,0.8,5.12e-08,0.58632094,6.7599735,0.82403993,0.80994898,1.02e-07,1.00000003,0.778800783,0.50906527,0.94398534,3.601719,0.60302536,0.8888888890000001,0.778800783,0.6184346079999999,0.3052816,0.98262644,0.818180207,0.731005013,0.778800783,1.88e-07,0.9072905127283272,0.77835915258903
1002,1002,47629915,1,4,2,1,3,baseline,returns the password for the given user,fetches the password for a given account user and server,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1003,1003,47629915,3,4,2,1,3,reference,fetches the password for a given account user and server,returns the password for the given user,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1004,1004,47629915,4,4,3,1,3,reference,fetches the password for a given account user and server,returns the password for the given user,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1005,1005,47629915,6,4,1,1,4,baseline,returns the password for the given user,fetches the password for a given account user and server,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1006,1006,47629915,10,3,3,1,1,baseline,returns the password for the given user,fetches the password for a given account user and server,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1007,1007,47629915,11,4,2,2,3,reference,fetches the password for a given account user and server,returns the password for the given user,3.7199999999999994e-78,0.465313613,0.217146353,0.130287812,0.0,4,47629915,13.124098000000002,3.7199999999999994e-78,-0.10730702,0.6243166,0.813018894,0.0,0.8223969000000001,7.1336020000000016,0.8983312,17.643545,-0.12588054,0.632575352,0.81177485,0.454545455,0.139402234,0.45347977,6.810137299999999,0.717592335,0.383505155,0.228458491,0.937718127,0.130287812,0.457307577,0.59650064,3.3107784,0.970673911,0.588235294,0.217146353,0.607469678,0.22014011,0.9966471,0.528896079,0.764896274,0.465313613,2.0551016,0.6440294515565339,0.43997053451023294
1008,1008,18911339,1,2,3,2,2,baseline,cleans up the cache,overriden to close the statement,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1009,1009,18911339,3,4,1,2,1,reference,overriden to close the statement,cleans up the cache,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1010,1010,18911339,4,3,2,2,2,baseline,cleans up the cache,overriden to close the statement,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1011,1011,18911339,6,3,3,2,2,reference,overriden to close the statement,cleans up the cache,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1012,1012,18911339,10,1,4,4,1,reference,overriden to close the statement,cleans up the cache,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1013,1013,18911339,11,2,3,1,1,baseline,cleans up the cache,overriden to close the statement,9.99999999999999e-232,0.194700196,0.0,0.0,0.0,2,18911339,10.152595,9.99999999999999e-232,-0.13275608,0.8192394000000001,0.410157411,0.0,0.31060368,6.6097307,1.2436526,32.171356,-0.11386053,1.104369505,0.37294137,0.125,0.8873056559999999,0.67947865,6.573643,0.378624901,0.102040816,0.984009167,0.447419226,0.0,-0.22838214,0.22666422,2.2994657000000003,1.321090815,0.222222222,0.0,-0.073131017,0.3223324,0.972128,0.12735953,0.08899582199999999,0.194700196,3.5735924,0.285778603839083,0.194589788147258
1014,1014,18912425,1,2,4,3,1,baseline,this method is called when the asynchronous message is asynchronous,forward some message to the participant,1.2199999999999987e-231,0.2,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,18912425,18.224215,1.2199999999999987e-231,-0.0012957510000000002,0.27500093,0.424382429,2.229999999999993e-308,0.61916304,6.405256700000002,1.284908,32.741947,-0.017996188,0.902777464,0.31257316,0.166666667,1.270873506,0.35524595,6.822047,0.496047469,0.15625,1.055657948,0.370810623,2.229999999999993e-308,0.27857455600000003,0.17450559,3.3679097,1.322598247,0.25,2.229999999999993e-308,0.153492659,0.29754752,0.97413677,0.125366938,0.031634361,0.2,2.8209536,0.17755778062377398,0.091537655337154
1015,1015,18912425,3,4,1,1,1,reference,forward some message to the participant,this method is called when the asynchronous message is asynchronous,1.2199999999999987e-231,0.2,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,18912425,18.224215,1.2199999999999987e-231,-0.0012957510000000002,0.27500093,0.424382429,2.229999999999993e-308,0.61916304,6.405256700000002,1.284908,32.741947,-0.017996188,0.902777464,0.31257316,0.166666667,1.270873506,0.35524595,6.822047,0.496047469,0.15625,1.055657948,0.370810623,2.229999999999993e-308,0.27857455600000003,0.17450559,3.3679097,1.322598247,0.25,2.229999999999993e-308,0.153492659,0.29754752,0.97413677,0.125366938,0.031634361,0.2,2.8209536,0.17755778062377398,0.091537655337154
1016,1016,18912425,4,3,3,1,2,reference,forward some message to the participant,this method is called when the asynchronous message is asynchronous,1.2199999999999987e-231,0.2,2.229999999999993e-308,2.229999999999993e-308,2.229999999999993e-308,2,18912425,18.224215,1.2199999999999987e-231,-0.0012957510000000002,0.27500093,0.424382429,2.229999999999993e-308,0.61916304,6.405256700000002,1.284908,32.741947,-0.017996188,0.902777464,0.31257316,0.166666667,1.270873506,0.35524595,6.822047,0.496047469,0.15625,1.055657948,0.370810623,2.229999999999993e-308,0.27857455600000003,0.17450559,3.3679097,1.322598247,0.25,2.229999999999993e-308,0.153492659,0.29754752,0.97413677,0.125366938,0.031634361,0.2,2.8209536,0.17755778062377398,0.091537655337154
